table_name,industry,district_number,district_name,year,value
price_indexes,Space economy1,13,Underground,2012,108.853
price_indexes,Space economy1,13,Underground,2013,106.217
price_indexes,Space economy1,13,Underground,2014,103.231
price_indexes,Space economy1,13,Underground,2015,100.959
price_indexes,Space economy1,13,Underground,2016,99.568
price_indexes,Space economy1,13,Underground,2017,100
price_indexes,Space economy1,13,Underground,2018,101.599
price_indexes,Space economy1,13,Underground,2019,104.337
price_indexes,Space economy1,13,Underground,2020,105.283
price_indexes,Space economy1,13,Underground,2021,112.243
price_indexes,Space economy1,13,Underground,2022,116.321
price_indexes,Space economy1,13,Underground,2023,122.908
price_indexes,Private industries,13,Underground,2012,113.087
price_indexes,Private industries,13,Underground,2013,109.355
price_indexes,Private industries,13,Underground,2014,105.039
price_indexes,Private industries,13,Underground,2015,102.017
price_indexes,Private industries,13,Underground,2016,99.997
price_indexes,Private industries,13,Underground,2017,100
price_indexes,Private industries,13,Underground,2018,101.135
price_indexes,Private industries,13,Underground,2019,104.088
price_indexes,Private industries,13,Underground,2020,105.027
price_indexes,Private industries,13,Underground,2021,113.4
price_indexes,Private industries,13,Underground,2022,117.034
price_indexes,Private industries,13,Underground,2023,123.825
price_indexes,Mining,12,Mining,2012,94.206
price_indexes,Mining,12,Mining,2013,94.918
price_indexes,Mining,12,Mining,2014,97.208
price_indexes,Mining,12,Mining,2015,99.546
price_indexes,Mining,12,Mining,2016,97.083
price_indexes,Mining,12,Mining,2017,100
price_indexes,Mining,12,Mining,2018,103.62
price_indexes,Mining,12,Mining,2019,104.859
price_indexes,Mining,12,Mining,2020,109.125
price_indexes,Mining,12,Mining,2021,110.856
price_indexes,Mining,12,Mining,2022,113.01
price_indexes,Mining,12,Mining,2023,114.749
price_indexes,Oil and gas extraction,5,Power,2012,94.219
price_indexes,Oil and gas extraction,5,Power,2013,94.94
price_indexes,Oil and gas extraction,5,Power,2014,97.24
price_indexes,Oil and gas extraction,5,Power,2015,99.584
price_indexes,Oil and gas extraction,5,Power,2016,97.1
price_indexes,Oil and gas extraction,5,Power,2017,100
price_indexes,Oil and gas extraction,5,Power,2018,103.561
price_indexes,Oil and gas extraction,5,Power,2019,104.74
price_indexes,Oil and gas extraction,5,Power,2020,108.789
price_indexes,Oil and gas extraction,5,Power,2021,110.277
price_indexes,Oil and gas extraction,5,Power,2022,112.273
price_indexes,Oil and gas extraction,5,Power,2023,113.928
price_indexes,"Mining, except oil and gas",5,Power,2012,99.838
price_indexes,"Mining, except oil and gas",5,Power,2013,94.343
price_indexes,"Mining, except oil and gas",5,Power,2014,96.663
price_indexes,"Mining, except oil and gas",5,Power,2015,99.053
price_indexes,"Mining, except oil and gas",5,Power,2016,96.905
price_indexes,"Mining, except oil and gas",5,Power,2017,100
price_indexes,"Mining, except oil and gas",5,Power,2018,103.934
price_indexes,"Mining, except oil and gas",5,Power,2019,105.514
price_indexes,"Mining, except oil and gas",5,Power,2020,110.711
price_indexes,"Mining, except oil and gas",5,Power,2021,113.607
price_indexes,"Mining, except oil and gas",5,Power,2022,116.71
price_indexes,"Mining, except oil and gas",5,Power,2023,118.93
price_indexes,Support activities for mining,12,Mining,2012,94.252
price_indexes,Support activities for mining,12,Mining,2013,94.946
price_indexes,Support activities for mining,12,Mining,2014,97.208
price_indexes,Support activities for mining,12,Mining,2015,99.528
price_indexes,Support activities for mining,12,Mining,2016,97.082
price_indexes,Support activities for mining,12,Mining,2017,100
price_indexes,Support activities for mining,12,Mining,2018,103.681
price_indexes,Support activities for mining,12,Mining,2019,104.976
price_indexes,Support activities for mining,12,Mining,2020,109.52
price_indexes,Support activities for mining,12,Mining,2021,111.546
price_indexes,Support activities for mining,12,Mining,2022,113.855
price_indexes,Support activities for mining,12,Mining,2023,115.677
price_indexes,Utilities,5,Power,2012,104.662
price_indexes,Utilities,5,Power,2013,103.549
price_indexes,Utilities,5,Power,2014,102.934
price_indexes,Utilities,5,Power,2015,102.711
price_indexes,Utilities,5,Power,2016,99.976
price_indexes,Utilities,5,Power,2017,100
price_indexes,Utilities,5,Power,2018,99.506
price_indexes,Utilities,5,Power,2019,98.556
price_indexes,Utilities,5,Power,2020,98.049
price_indexes,Utilities,5,Power,2021,96.744
price_indexes,Utilities,5,Power,2022,97.592
price_indexes,Utilities,5,Power,2023,98.076
price_indexes,Construction,13,Underground,2012,86.315
price_indexes,Construction,13,Underground,2013,88.498
price_indexes,Construction,13,Underground,2014,91.359
price_indexes,Construction,13,Underground,2015,94.373
price_indexes,Construction,13,Underground,2016,97.244
price_indexes,Construction,13,Underground,2017,100
price_indexes,Construction,13,Underground,2018,103.368
price_indexes,Construction,13,Underground,2019,109.891
price_indexes,Construction,13,Underground,2020,116.663
price_indexes,Construction,13,Underground,2021,120.287
price_indexes,Construction,13,Underground,2022,133.304
price_indexes,Construction,13,Underground,2023,146.021
price_indexes,Manufacturing,8,Textiles,2012,142.443
price_indexes,Manufacturing,8,Textiles,2013,137.161
price_indexes,Manufacturing,8,Textiles,2014,126.661
price_indexes,Manufacturing,8,Textiles,2015,114.918
price_indexes,Manufacturing,8,Textiles,2016,104.074
price_indexes,Manufacturing,8,Textiles,2017,100
price_indexes,Manufacturing,8,Textiles,2018,95.568
price_indexes,Manufacturing,8,Textiles,2019,93.028
price_indexes,Manufacturing,8,Textiles,2020,91.577
price_indexes,Manufacturing,8,Textiles,2021,88.75
price_indexes,Manufacturing,8,Textiles,2022,88.822
price_indexes,Manufacturing,8,Textiles,2023,91.16
price_indexes,Durable goods,13,Underground,2012,142.941
price_indexes,Durable goods,13,Underground,2013,137.6
price_indexes,Durable goods,13,Underground,2014,126.902
price_indexes,Durable goods,13,Underground,2015,115.009
price_indexes,Durable goods,13,Underground,2016,104.12
price_indexes,Durable goods,13,Underground,2017,100
price_indexes,Durable goods,13,Underground,2018,95.513
price_indexes,Durable goods,13,Underground,2019,92.954
price_indexes,Durable goods,13,Underground,2020,91.47
price_indexes,Durable goods,13,Underground,2021,88.62
price_indexes,Durable goods,13,Underground,2022,88.682
price_indexes,Durable goods,13,Underground,2023,91.022
price_indexes,Wood products,7,Lumber,2012,93.84
price_indexes,Wood products,7,Lumber,2013,94.515
price_indexes,Wood products,7,Lumber,2014,96.817
price_indexes,Wood products,7,Lumber,2015,99.147
price_indexes,Wood products,7,Lumber,2016,96.934
price_indexes,Wood products,7,Lumber,2017,100
price_indexes,Wood products,7,Lumber,2018,103.98
price_indexes,Wood products,7,Lumber,2019,105.635
price_indexes,Wood products,7,Lumber,2020,111.122
price_indexes,Wood products,7,Lumber,2021,114.184
price_indexes,Wood products,7,Lumber,2022,117.372
price_indexes,Wood products,7,Lumber,2023,119.607
price_indexes,Nonmetallic mineral products,12,Mining,2012,95.153
price_indexes,Nonmetallic mineral products,12,Mining,2013,95.441
price_indexes,Nonmetallic mineral products,12,Mining,2014,97.744
price_indexes,Nonmetallic mineral products,12,Mining,2015,100.02
price_indexes,Nonmetallic mineral products,12,Mining,2016,96.944
price_indexes,Nonmetallic mineral products,12,Mining,2017,100
price_indexes,Nonmetallic mineral products,12,Mining,2018,104.207
price_indexes,Nonmetallic mineral products,12,Mining,2019,105.659
price_indexes,Nonmetallic mineral products,12,Mining,2020,111.6
price_indexes,Nonmetallic mineral products,12,Mining,2021,114.613
price_indexes,Nonmetallic mineral products,12,Mining,2022,117.403
price_indexes,Nonmetallic mineral products,12,Mining,2023,119.395
price_indexes,Primary metals,12,Mining,2012,94.319
price_indexes,Primary metals,12,Mining,2013,97.256
price_indexes,Primary metals,12,Mining,2014,98.344
price_indexes,Primary metals,12,Mining,2015,101.713
price_indexes,Primary metals,12,Mining,2016,98.998
price_indexes,Primary metals,12,Mining,2017,100
price_indexes,Primary metals,12,Mining,2018,110.607
price_indexes,Primary metals,12,Mining,2019,110.929
price_indexes,Primary metals,12,Mining,2020,116.848
price_indexes,Primary metals,12,Mining,2021,150.808
price_indexes,Primary metals,12,Mining,2022,147.857
price_indexes,Primary metals,12,Mining,2023,146.734
price_indexes,Fabricated metal products,12,Mining,2012,93.633
price_indexes,Fabricated metal products,12,Mining,2013,94.484
price_indexes,Fabricated metal products,12,Mining,2014,96.864
price_indexes,Fabricated metal products,12,Mining,2015,99.352
price_indexes,Fabricated metal products,12,Mining,2016,97.276
price_indexes,Fabricated metal products,12,Mining,2017,100
price_indexes,Fabricated metal products,12,Mining,2018,104.497
price_indexes,Fabricated metal products,12,Mining,2019,106.407
price_indexes,Fabricated metal products,12,Mining,2020,112.202
price_indexes,Fabricated metal products,12,Mining,2021,117.117
price_indexes,Fabricated metal products,12,Mining,2022,119.702
price_indexes,Fabricated metal products,12,Mining,2023,122.099
price_indexes,Machinery,13,Underground,2012,94.74
price_indexes,Machinery,13,Underground,2013,95.446
price_indexes,Machinery,13,Underground,2014,97.524
price_indexes,Machinery,13,Underground,2015,99.583
price_indexes,Machinery,13,Underground,2016,97.448
price_indexes,Machinery,13,Underground,2017,100
price_indexes,Machinery,13,Underground,2018,103.417
price_indexes,Machinery,13,Underground,2019,105.018
price_indexes,Machinery,13,Underground,2020,109.748
price_indexes,Machinery,13,Underground,2021,110.97
price_indexes,Machinery,13,Underground,2022,112.924
price_indexes,Machinery,13,Underground,2023,116.016
price_indexes,Computer and electronic products2,3,Technology,2012,182.754
price_indexes,Computer and electronic products2,3,Technology,2013,170.947
price_indexes,Computer and electronic products2,3,Technology,2014,147.705
price_indexes,Computer and electronic products2,3,Technology,2015,124.237
price_indexes,Computer and electronic products2,3,Technology,2016,106.471
price_indexes,Computer and electronic products2,3,Technology,2017,100
price_indexes,Computer and electronic products2,3,Technology,2018,92.987
price_indexes,Computer and electronic products2,3,Technology,2019,88.251
price_indexes,Computer and electronic products2,3,Technology,2020,85.067
price_indexes,Computer and electronic products2,3,Technology,2021,80.423
price_indexes,Computer and electronic products2,3,Technology,2022,78.585
price_indexes,Computer and electronic products2,3,Technology,2023,79.348
price_indexes,"Electrical equipment, appliances, and components",5,Power,2012,103.766
price_indexes,"Electrical equipment, appliances, and components",5,Power,2013,97.271
price_indexes,"Electrical equipment, appliances, and components",5,Power,2014,95.371
price_indexes,"Electrical equipment, appliances, and components",5,Power,2015,96.739
price_indexes,"Electrical equipment, appliances, and components",5,Power,2016,97.253
price_indexes,"Electrical equipment, appliances, and components",5,Power,2017,100
price_indexes,"Electrical equipment, appliances, and components",5,Power,2018,102.503
price_indexes,"Electrical equipment, appliances, and components",5,Power,2019,108.874
price_indexes,"Electrical equipment, appliances, and components",5,Power,2020,112.506
price_indexes,"Electrical equipment, appliances, and components",5,Power,2021,135.119
price_indexes,"Electrical equipment, appliances, and components",5,Power,2022,144.552
price_indexes,"Electrical equipment, appliances, and components",5,Power,2023,152.122
price_indexes,"Motor vehicles, bodies and trailers, and parts",13,Underground,2012,117.021
price_indexes,"Motor vehicles, bodies and trailers, and parts",13,Underground,2013,114.668
price_indexes,"Motor vehicles, bodies and trailers, and parts",13,Underground,2014,108.809
price_indexes,"Motor vehicles, bodies and trailers, and parts",13,Underground,2015,101.83
price_indexes,"Motor vehicles, bodies and trailers, and parts",13,Underground,2016,101.091
price_indexes,"Motor vehicles, bodies and trailers, and parts",13,Underground,2017,100
price_indexes,"Motor vehicles, bodies and trailers, and parts",13,Underground,2018,99.312
