table_name,industry,district_number,district_name,year,value
gross_output_price_indexes,Space economy1,13,Underground,2012,103.656
gross_output_price_indexes,Space economy1,13,Underground,2013,102.525
gross_output_price_indexes,Space economy1,13,Underground,2014,101.143
gross_output_price_indexes,Space economy1,13,Underground,2015,99.775
gross_output_price_indexes,Space economy1,13,Underground,2016,99.159
gross_output_price_indexes,Space economy1,13,Underground,2017,100
gross_output_price_indexes,Space economy1,13,Underground,2018,101.822
gross_output_price_indexes,Space economy1,13,Underground,2019,103.843
gross_output_price_indexes,Space economy1,13,Underground,2020,104.588
gross_output_price_indexes,Space economy1,13,Underground,2021,110.39
gross_output_price_indexes,Space economy1,13,Underground,2022,115.408
gross_output_price_indexes,Space economy1,13,Underground,2023,119.198
gross_output_price_indexes,Private industries,13,Underground,2012,105.696
gross_output_price_indexes,Private industries,13,Underground,2013,104.063
gross_output_price_indexes,Private industries,13,Underground,2014,102.025
gross_output_price_indexes,Private industries,13,Underground,2015,100.329
gross_output_price_indexes,Private industries,13,Underground,2016,99.403
gross_output_price_indexes,Private industries,13,Underground,2017,100
gross_output_price_indexes,Private industries,13,Underground,2018,101.551
gross_output_price_indexes,Private industries,13,Underground,2019,103.61
gross_output_price_indexes,Private industries,13,Underground,2020,104.367
gross_output_price_indexes,Private industries,13,Underground,2021,110.827
gross_output_price_indexes,Private industries,13,Underground,2022,115.488
gross_output_price_indexes,Private industries,13,Underground,2023,119.001
gross_output_price_indexes,Mining,12,Mining,2012,92.8
gross_output_price_indexes,Mining,12,Mining,2013,93.932
gross_output_price_indexes,Mining,12,Mining,2014,96.155
gross_output_price_indexes,Mining,12,Mining,2015,98.58
gross_output_price_indexes,Mining,12,Mining,2016,97.098
gross_output_price_indexes,Mining,12,Mining,2017,100
gross_output_price_indexes,Mining,12,Mining,2018,103.326
gross_output_price_indexes,Mining,12,Mining,2019,104.856
gross_output_price_indexes,Mining,12,Mining,2020,108.712
gross_output_price_indexes,Mining,12,Mining,2021,110.872
gross_output_price_indexes,Mining,12,Mining,2022,113.527
gross_output_price_indexes,Mining,12,Mining,2023,115.574
gross_output_price_indexes,Oil and gas extraction,5,Power,2012,92.792
gross_output_price_indexes,Oil and gas extraction,5,Power,2013,93.931
gross_output_price_indexes,Oil and gas extraction,5,Power,2014,96.161
gross_output_price_indexes,Oil and gas extraction,5,Power,2015,98.591
gross_output_price_indexes,Oil and gas extraction,5,Power,2016,97.108
gross_output_price_indexes,Oil and gas extraction,5,Power,2017,100
gross_output_price_indexes,Oil and gas extraction,5,Power,2018,103.279
gross_output_price_indexes,Oil and gas extraction,5,Power,2019,104.767
gross_output_price_indexes,Oil and gas extraction,5,Power,2020,108.436
gross_output_price_indexes,Oil and gas extraction,5,Power,2021,110.386
gross_output_price_indexes,Oil and gas extraction,5,Power,2022,112.92
gross_output_price_indexes,Oil and gas extraction,5,Power,2023,114.906
